401,TAIPEI EXPO PARK 花博公園,"Converted from the 2010 Taipei International Flora Expo, the TAIPEI EXPO PARK is an urban recreational facility that comprises three typical park areas (Yuanshan, Taipei Fine Arts Museum and Xinsheng) while offering venues for the hosting of various events in the former Flora Expo’s pavilions. Among the iconic Flora Expo displays, still available, on the parks’ premises, mostly featuring perennial flowering/foliage plants and turfs, are the 3-dimensional Green Walls, Flower Walls, “Flora Rainbows”, Special Exhibition Area, Flower Landscape, Rare Flowers & Plants Area, and Fruit Tree Area, which aim to keep the Expo’s images and variety alive, while impressing park visitors with the openness of a vision of verdure, combined with enhanced recreational quality. The TAIPEI EXPO PARK is also perfect for accommodating the hosting of exhibitions or other events as it lies strategically in the vicinity of MRT Yuanshan Station.
Open Hours: Tue – Thu & Sun, 9AM-5PM; Fri - Sat, 9AM-8PM; closed on Mon (Note: Extended hours for special occasions will be separately announced)","No. 1, Yumen St., Zhongshan Dist., Taipei City Taiwan, R.O.C",Yuanshan,https://www.travel.taipei/en/attraction/details/625,
402,Taipei Cultural Center 臺北市立社會教育館,"Established in 1964, the Taipei Cultural Center is a well-known part of the cultural scene in Taipei. The open part of the center consists mainly of static displays, but concerts, dance, drama and other types of performances are also held here at the center's Metropolitan Hall and performance plaza. The hall was refurbished in 2003 as a more modern and professional facility able to accommodate various performance types.
1st Floor Lobby: Tues~Sun 09:00 ~ 21:00; Exhibition Room: Tues~Thurs and Sat~Sun 09:00~17:00; Closed on Mondays
Free admission for exhibitions","No. 25, Sec. 3, Bade Rd., Songshan Dist., Taipei City Taiwan, R.O.C",Taipei Arena,https://www.travel.taipei/en/attraction/details/475,
403,Xinsheng Park 新生公園,"The nearly 20-hectare Xinsheng Park was completed in 1978 where the Taipei Xinsheng Elevated Road, Minzu E. Rd., Songjiang Rd. and Binjiang St. meet. The second largest of its kind in Taipei City, Xinsheng Park boasts an impressive array of facilities perfect for recreation and sports, which include an indoor pool, a baseball field, a basketball court and the environmentalist Garden Maze. Adding a touch of culture to the park are nine varying sized sculptures, namely the “Times of Ease,” “Peace on Earth,” “A Flock of Cranes,” “Hope,” “Prosperity,” “Love & Peace,” “Dad’s Message,” “Where the Spring Goes” and “Unity.”
 Xinsheng Park, which was one of four exhibit areas of the 2010Taipei International Flora Expo, covers the neighboring Lin An-tai Historical House & Museum, as well as the Flora Tunnel (Bamboo Veranda) made of floral blossoms, vegetations and shrubs of bamboo that links the Dajia Riverside Park Area. In addition to gardening highlights in the “Dream” and “Tea” sections that make references to the Xinsheng Park and Lin An-tai Historical House & Museum, respectively, other must-visits in the area are the Palace of Flora Teas, which is a traditional Chinese-style, four-walled courtyard; the Pavilion of Regimen housed in the park’s existing structure of “Little White House”; the Pavilion of Dreams that differentiates itself from the other Flora Expo pavilions with state-of-the-art, interactive digital technologies originated in Taiwan; the Pavilion of Angel Life emphasizes the importance of an arts-infused lifestyle; the Pavilion of Future illustrates the harmonious ties between mankind and the ecological environment they share with plant life. The Pavilions of Dreams, Angel Life and Future have received candidacy for the diamond degree of the Taiwanese EEWH Green Building.
 After the closing of the Flora Expo, the Palace of Flora Teas and the Pavilions of Regimen, Angel Life and Future were renovated and reopened along with a part of the lawn and outdoor space. A three-pavilion pass is now available at a charge for visitors to enjoy the Pavilion of Dream, the most popular facility during the Flora Expo period, as well as the Pavilion of Future and the Taipei Pavilion (from Expo 2010 Shanghai), for just NT$150.","No. 105, Sec. 3, Xinsheng N. Rd., Zhongshan Dist., Taipei City Taiwan, R.O.C",Zhongshan Elementary School,https://www.travel.taipei/en/attraction/details/585,
404,"Museum of the Institute of History and Philology, Academia Sinica 中研院歷史文物陳列館","This research-focused museum houses an extensive collection of archeological artifacts from mainland China and Taiwan, opening a window to the early history and culture of both sides. In recent years, the museum has also been using digital archiving technology to expand international access to these cultural treasures and ensure that they survive for the benefit of future generations. The rare exhibits bring Chinese history and culture vividly alive.
Wed & Sat 9:30-16:30 (Closed during national holidays and on certain designated days)","No. 130, Sec. 2, Academia Rd., Nangang Dist., Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/479,
405,The Kishu An Forest of Literature 紀州庵文學森林,,"No. 107, Tongan St., Zhongzheng Dist., Taipei City Taiwan, R.O.C",Guting,https://www.travel.taipei/en/attraction/details/580,
406,Wuzhi Mountain System: Jiantanshan Hiking Trail 五指山系-劍潭山親山步道,"Jiantan Mountain is 153 meters above sea level and is located inside the Yuanshan Scenic Area in Shilin District of Taipei City. It is situated behind the Grand Hotel and is also the hill nearest to the City center. The trail along the ridge will also lead to the other mountains. It is an easy and relaxing trail for hikers to take in the panoramic views of the city, and it is accessible via a variety of public transportation means.
 
 Jiantan Mountain Trail
 
 The entrance to the mountain is located at Sec. 4 of Zhongshan N. Rd. near MRT Jiantan Station. This was once a military control zone and also a conservation area; thus, its natural habitat and ecology are well preserved. In addition, numerous manually cultivated plants can be seen along the trail, enriching it with greenness and vitality.
 
 This trail has become a popular venue for nearby residents doing their morning exercises. The “Old Place” for instance, is one of those famous “exercise spots”. Along the trail, one can see the Grand Hotel and Keelung Riverside Park. At the end of this easy-to-traverse trail you’ll come out at Lane 165 of Tongbei Rd., near Beian Rd. intersection.
 
 
 Beautiful Night Scenes from Jiantan Mountain
 
 The night scenery of Jiantan Mountain Trail has always been popular, and not without reason. Located at a high altitude in the midst of a bustling city, coupled with airplanes flying low across the night sky above, the ambience it generates always creates excitement and anticipation; the place has thus become a popular hangout for young couples and students. What adds to the allure, are the delicacies of Shilin Night Market, and it is no wonder that the trail has more hikers during the nighttime than daytime!
  
1. Trail length: Hiking trail: approx. 2.74km, total: approx 3.3km
2. Altitude: 198m
3. Walking time: approx. 1 hr 24 min","Lane 400, Beian Rd., Shilin Dist., Taipei City Taiwan, R.O.C",Jiantan,https://www.travel.taipei/en/attraction/details/545,
407,Xikou (Rainbow) Wharf 錫口(彩虹)碼頭,,"Songhe Street, Songshan Dist., Taipei City Taiwan, R.O.C",SongShan,https://www.travel.taipei/en/attraction/details/549,
408,Nangang Mountain System: Nangangshan Hiking Trail 南港山系-南港山縱走親山步道,"1. Trail length: Hiking trail: approx. 6.3km, total: approx 6.8km
2. Altitude: 374m
3. Walking time: approx. 4 hr 30 min","Nangang Mountain, Xinyi Dist., Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/561,
409,Zhishan Cultural and Ecological Garden (Zhishan Exhibition Hall) 芝山文化生態綠園(芝山岩展示館),"Zhishanyan is archeological site where human remains dating back 2,500 years were excavated. Seven cultural strata dating back 6,000 years have since been unearthed here, providing a rich trove of archeological resources. Visitors can learn more about the prehistory of the Taipei area at the Zhishan Exhibition Hall. There are also several trails at the park for enjoying the natural scenery.
Tues~Sun 09:00-17:00 (Last admission at 16:30); Closed on Mondays and during the Lunar New Year holiday","No. 120, Yusheng St., Shilin Dist., Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/472,
410,Nangang Mountain System: Hushan (Mt. Tiger) Hiking Trail 南港山系-虎山親山步道,"1. Trail length: Hiking trail: approx. 2.5km, total: approx 3.9km
2. Altitude: 140m
3. Walking time: approx. 2 hr 30 min","Hushan (Mt. Tiger), Xinyi Dist., Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/563,
411,Neigou River Ecological Exhibition Hall 內溝溪生態展示館,"Opening Hours: 8:30~12:00, 13:30~17:00 (Closed on Mondays); Video Presentations: 10:00~ 14:30
Notes:Tours: Half-day guided tours are available on weekends (10:30~15:00) for groups of 10 or more with reservations one week in advance. Contact: Tel: 2634-7851; Fax: 2634-1737","236-3, Kangle St., Neihu Dist., Neihu Dist., Taipei City Taiwan, R.O.C",,https://www.travel.taipei/en/attraction/details/531,
412,Customs Museum 海關博物館,"The establishment of the customs service played an important role in the country's modernization. Taiwan is the only country in the world where lighthouses are administered by the customs service, so there are many scale models on display in the museum. There are also many other historical uniforms and artifacts in the museum collection as well. The customs service works 24-hours a day, 365 days a year. Want to learn more about customs? The Customs Museum is the place to go.
09:00 ~ 17:00 Mon ~ Fri (open only to group reservations from senior high schools or higher and adults. Not open to individual visitors), closed: Saturday~Sunday
Free","13 Tacheng St., Datong Dist., Taipei City Taiwan, R.O.C",Beimen,https://www.travel.taipei/en/attraction/details/473,
